Date,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Province,Island
2020-09-03,242,18,135,89,14666,1060,9466,4140,Jawa Tengah,Jawa
2020-09-03,377,35,344,-2,34605,2460,27146,4999,Jawa Timur,Jawa
2020-09-03,15,0,10,5,671,3,587,81,Kalimantan Barat,Kalimantan
2020-09-03,111,4,139,-32,8526,363,6632,1531,Kalimantan Selatan,Kalimantan
2020-09-03,51,1,85,-35,2632,108,2068,456,Kalimantan Tengah,Kalimantan
2020-09-03,157,27,77,53,4531,190,2553,1788,Kalimantan Timur,Kalimantan
2020-09-03,26,0,15,11,422,2,351,69,Kalimantan Utara,Kalimantan
2020-09-03,1,0,2,-1,240,2,225,13,Kepulauan Bangka Belitung,Sumatera
2020-09-03,37,0,8,29,1097,40,587,470,Kepulauan Riau,Sumatera
2020-09-03,14,1,2,11,423,17,329,77,Lampung,Sumatera
2020-09-03,51,0,17,34,1961,34,1223,704,Maluku,Maluku
2020-09-03,7,0,0,7,1878,66,1581,231,Maluku Utara,Maluku
2020-09-03,14,0,12,2,2784,162,2120,502,Nusa Tenggara Barat,Nusa Tenggara
2020-09-03,9,0,4,5,200,2,163,35,Nusa Tenggara Timur,Nusa Tenggara
2020-09-03,28,1,0,27,3900,45,3167,688,Papua,Papua
2020-09-03,25,0,1,24,861,14,599,248,Papua Barat,Papua
2020-09-03,107,1,28,78,2141,37,1071,1033,Riau,Sumatera
2020-09-03,6,0,2,4,402,7,280,115,Sulawesi Barat,Sulawesi
2020-09-03,57,3,88,-34,12114,366,9460,2288,Sulawesi Selatan,Sulawesi
2020-09-03,4,2,1,1,249,11,221,17,Sulawesi Tengah,Sulawesi
2020-09-03,6,3,8,-5,1629,35,1100,494,Sulawesi Tenggara,Sulawesi
2020-09-03,34,1,35,-2,3939,158,2856,925,Sulawesi Utara,Sulawesi
2020-09-03,44,0,21,23,2372,56,1334,982,Sumatera Barat,Sumatera
2020-09-03,63,2,37,24,4582,260,3284,1038,Sumatera Selatan,Sumatera
2020-09-03,141,3,111,27,7258,323,4279,2656,Sumatera Utara,Sumatera
2020-09-04,90,3,31,56,1884,72,435,1377,Aceh,Sumatera
2020-09-04,196,9,81,106,5897,86,4826,985,Bali,Nusa Tenggara
2020-09-04,22,0,27,-5,2998,113,2187,698,Banten,Jawa
2020-09-04,3,0,0,3,364,25,186,153,Bengkulu,Sumatera
2020-09-04,880,6,823,51,43791,1241,33342,9208,DKI Jakarta,Jawa
2020-09-04,18,1,21,-4,1510,44,1096,370,Daerah Istimewa Yogyakarta,Jawa
2020-09-04,9,0,6,3,2160,55,1852,253,Gorontalo,Sulawesi
2020-09-04,1,0,13,-12,303,5,170,128,Jambi,Sumatera
2020-09-04,381,1,83,297,12050,272,6375,5403,Jawa Barat,Jawa
2020-09-04,190,5,121,64,14856,1065,9587,4204,Jawa Tengah,Jawa
2020-09-04,350,28,287,35,34955,2488,27433,5034,Jawa Timur,Jawa
2020-09-04,11,0,12,-1,682,3,599,80,Kalimantan Barat,Kalimantan
2020-09-04,49,0,37,12,8575,363,6669,1543,Kalimantan Selatan,Kalimantan
2020-09-04,53,1,90,-38,2685,109,2158,418,Kalimantan Tengah,Kalimantan
2020-09-04,279,8,89,182,4810,198,2642,1970,Kalimantan Timur,Kalimantan
2020-09-04,4,0,5,-1,426,2,356,68,Kalimantan Utara,Kalimantan
2020-09-04,2,0,2,0,242,2,227,13,Kepulauan Bangka Belitung,Sumatera
2020-09-04,65,0,9,56,1162,40,596,526,Kepulauan Riau,Sumatera
2020-09-04,4,0,2,2,427,17,331,79,Lampung,Sumatera
2020-09-04,43,0,25,18,2004,34,1248,722,Maluku,Maluku
2020-09-04,9,0,0,9,1887,66,1581,240,Maluku Utara,Maluku
2020-09-04,9,3,14,-8,2793,165,2134,494,Nusa Tenggara Barat,Nusa Tenggara
2020-09-04,2,0,0,2,202,2,163,37,Nusa Tenggara Timur,Nusa Tenggara
2020-09-04,72,1,18,53,3972,46,3185,741,Papua,Papua
2020-09-04,27,0,5,22,888,14,604,270,Papua Barat,Papua
2020-09-04,130,5,53,72,2271,42,1124,1105,Riau,Sumatera
2020-09-04,0,0,3,-3,402,7,283,112,Sulawesi Barat,Sulawesi
2020-09-04,85,1,63,21,12199,367,9523,2309,Sulawesi Selatan,Sulawesi
2020-09-04,0,0,1,-1,249,11,222,16,Sulawesi Tengah,Sulawesi
2020-09-04,28,0,8,20,1657,35,1108,514,Sulawesi Tenggara,Sulawesi
2020-09-04,30,0,40,-10,3969,158,2896,915,Sulawesi Utara,Sulawesi
2020-09-04,65,3,70,-8,2437,59,1404,974,Sumatera Barat,Sumatera
2020-09-04,35,4,36,-5,4617,264,3320,1033,Sumatera Selatan,Sumatera
2020-09-04,125,4,55,66,7383,327,4334,2722,Sumatera Utara,Sumatera
2020-09-05,61,1,0,60,1945,73,435,1437,Aceh,Sumatera
2020-09-05,165,10,94,61,6062,96,4920,1046,Bali,Nusa Tenggara
2020-09-05,49,0,29,20,3047,113,2216,718,Banten,Jawa
2020-09-05,5,1,1,3,369,26,187,156,Bengkulu,Sumatera
2020-09-05,877,14,731,132,44668,1255,34073,9340,DKI Jakarta,Jawa
2020-09-05,21,1,20,0,1531,45,1116,370,Daerah Istimewa Yogyakarta,Jawa
2020-09-05,22,4,20,-2,2182,59,1872,251,Gorontalo,Sulawesi
2020-09-05,0,0,11,-11,303,5,181,117,Jambi,Sumatera
2020-09-05,218,0,45,173,12268,272,6420,5576,Jawa Barat,Jawa
2020-09-05,259,10,284,-35,15115,1075,9871,4169,Jawa Tengah,Jawa
2020-09-05,326,27,281,18,35281,2515,27714,5052,Jawa Timur,Jawa
2020-09-05,6,1,14,-9,688,4,613,71,Kalimantan Barat,Kalimantan
2020-09-05,81,6,37,38,8656,369,6706,1581,Kalimantan Selatan,Kalimantan
2020-09-05,0,0,0,0,2685,109,2158,418,Kalimantan Tengah,Kalimantan
2020-09-05,128,8,136,-16,4938,206,2778,1954,Kalimantan Timur,Kalimantan
2020-09-05,9,0,3,6,435,2,359,74,Kalimantan Utara,Kalimantan
2020-09-05,0,0,3,-3,242,2,230,10,Kepulauan Bangka Belitung,Sumatera
2020-09-05,17,0,1,16,1179,40,597,542,Kepulauan Riau,Sumatera
2020-09-05,12,1,1,10,439,18,332,89,Lampung,Sumatera
2020-09-05,60,1,18,41,2064,35,1266,763,Maluku,Maluku
2020-09-05,0,0,0,0,1887,66,1581,240,Maluku Utara,Maluku
2020-09-05,33,2,25,6,2826,167,2159,500,Nusa Tenggara Barat,Nusa Tenggara
2020-09-05,2,0,6,-4,204,2,169,33,Nusa Tenggara Timur,Nusa Tenggara
2020-09-05,101,2,69,30,4073,48,3254,771,Papua,Papua
2020-09-05,7,0,16,-9,895,14,620,261,Papua Barat,Papua
2020-09-05,177,0,106,71,2448,42,1230,1176,Riau,Sumatera
2020-09-05,17,0,10,7,419,7,293,119,Sulawesi Barat,Sulawesi
2020-09-05,151,2,62,87,12350,369,9585,2396,Sulawesi Selatan,Sulawesi
2020-09-05,3,0,2,1,252,11,224,17,Sulawesi Tengah,Sulawesi
2020-09-05,19,1,9,9,1676,36,1117,523,Sulawesi Tenggara,Sulawesi
2020-09-05,18,0,44,-26,3987,158,2940,889,Sulawesi Utara,Sulawesi
2020-09-05,70,0,30,40,2507,59,1434,1014,Sumatera Barat,Sumatera
2020-09-05,42,9,13,20,4659,273,3333,1053,Sumatera Selatan,Sumatera
2020-09-05,162,6,114,42,7545,333,4448,2764,Sumatera Utara,Sumatera
2020-09-06,78,2,0,76,2023,75,435,1513,Aceh,Sumatera
2020-09-06,141,7,90,44,6203,103,5010,1090,Bali,Nusa Tenggara
2020-09-06,83,0,28,55,3130,113,2244,773,Banten,Jawa
2020-09-06,22,0,0,22,391,26,187,178,Bengkulu,Sumatera
2020-09-06,1176,10,805,361,45844,1265,34878,9701,DKI Jakarta,Jawa
2020-09-06,11,1,41,-31,1542,46,1157,339,Daerah Istimewa Yogyakarta,Jawa
2020-09-06,4,0,4,0,2186,59,1876,251,Gorontalo,Sulawesi
2020-09-06,0,0,0,0,303,5,181,117,Jambi,Sumatera
2020-09-06,171,0,53,118,12439,272,6473,5694,Jawa Barat,Jawa
2020-09-06,233,8,184,41,15348,1083,10055,4210,Jawa Tengah,Jawa
2020-09-06,303,28,363,-88,35584,2543,28077,4964,Jawa Timur,Jawa
2020-09-06,13,0,0,13,701,4,613,84,Kalimantan Barat,Kalimantan
2020-09-06,103,1,95,7,8759,370,6801,1588,Kalimantan Selatan,Kalimantan
2020-09-06,51,1,0,50,2736,110,2158,468,Kalimantan Tengah,Kalimantan
2020-09-06,186,7,178,1,5124,213,2956,1955,Kalimantan Timur,Kalimantan
2020-09-06,8,0,0,8,443,2,359,82,Kalimantan Utara,Kalimantan
2020-09-06,1,0,0,1,243,2,230,11,Kepulauan Bangka Belitung,Sumatera
2020-09-06,0,0,0,0,1179,40,597,542,Kepulauan Riau,Sumatera
2020-09-06,12,1,6,5,451,19,338,94,Lampung,Sumatera
2020-09-06,80,1,22,57,2144,36,1288,820,Maluku,Maluku
2020-09-06,0,0,0,0,1887,66,1581,240,Maluku Utara,Maluku
2020-09-06,19,1,21,-3,2845,168,2180,497,Nusa Tenggara Barat,Nusa Tenggara
2020-09-06,2,0,1,1,206,2,170,34,Nusa Tenggara Timur,Nusa Tenggara
2020-09-06,0,0,0,0,4073,48,3254,771,Papua,Papua
2020-09-06,13,2,2,9,908,16,622,270,Papua Barat,Papua
2020-09-06,141,5,28,108,2589,47,1258,1284,Riau,Sumatera
2020-09-06,0,0,6,-6,419,7,299,113,Sulawesi Barat,Sulawesi
2020-09-06,211,1,49,161,12561,370,9634,2557,Sulawesi Selatan,Sulawesi
2020-09-06,0,0,0,0,252,11,224,17,Sulawesi Tengah,Sulawesi
2020-09-06,29,1,3,25,1705,37,1120,548,Sulawesi Tenggara,Sulawesi
2020-09-06,12,1,20,-9,3999,159,2960,880,Sulawesi Utara,Sulawesi
2020-09-06,244,1,23,220,2751,60,1457,1234,Sumatera Barat,Sumatera
2020-09-06,15,3,48,-36,4674,276,3381,1017,Sumatera Selatan,Sumatera
2020-09-06,81,2,103,-24,7626,335,4551,2740,Sumatera Utara,Sumatera
2020-09-07,19,3,0,16,2042,78,435,1529,Aceh,Sumatera
2020-09-07,173,11,94,68,6376,114,5104,1158,Bali,Nusa Tenggara
2020-09-07,75,3,35,37,3205,116,2279,810,Banten,Jawa
2020-09-07,0,0,10,-10,391,26,197,168,Bengkulu,Sumatera
2020-09-07,1046,22,662,362,46890,1287,35540,10063,DKI Jakarta,Jawa
2020-09-07,14,0,32,-18,1556,46,1189,321,Daerah Istimewa Yogyakarta,Jawa
2020-09-07,15,0,26,-11,2201,59,1902,240,Gorontalo,Sulawesi
2020-09-07,0,0,0,0,303,5,181,117,Jambi,Sumatera
2020-09-07,202,0,88,114,12641,272,6561,5808,Jawa Barat,Jawa
2020-09-07,264,6,163,95,15612,1089,10218,4305,Jawa Tengah,Jawa
2020-09-07,307,31,338,-62,35891,2574,28415,4902,Jawa Timur,Jawa
2020-09-07,0,0,0,0,701,4,613,84,Kalimantan Barat,Kalimantan
2020-09-07,77,2,49,26,8836,372,6850,1614,Kalimantan Selatan,Kalimantan
2020-09-07,67,2,0,65,2803,112,2158,533,Kalimantan Tengah,Kalimantan
2020-09-07,62,3,10,49,5186,216,2966,2004,Kalimantan Timur,Kalimantan
2020-09-07,5,0,1,4,448,2,360,86,Kalimantan Utara,Kalimantan
2020-09-07,0,0,0,0,243,2,230,11,Kepulauan Bangka Belitung,Sumatera
2020-09-07,53,2,52,-1,1232,42,649,541,Kepulauan Riau,Sumatera
2020-09-07,3,2,0,1,454,21,338,95,Lampung,Sumatera
2020-09-07,20,0,29,-9,2164,36,1317,811,Maluku,Maluku
2020-09-07,9,1,0,8,1896,67,1581,248,Maluku Utara,Maluku
2020-09-07,8,1,16,-9,2853,169,2196,488,Nusa Tenggara Barat,Nusa Tenggara
2020-09-07,0,1,0,-1,206,3,170,33,Nusa Tenggara Timur,Nusa Tenggara
2020-09-07,74,2,39,33,4147,50,3293,804,Papua,Papua
2020-09-07,32,0,8,24,940,16,630,294,Papua Barat,Papua
2020-09-07,136,2,49,85,2725,49,1307,1369,Riau,Sumatera
2020-09-07,0,0,3,-3,419,7,302,110,Sulawesi Barat,Sulawesi
2020-09-07,11,1,82,-72,12572,371,9716,2485,Sulawesi Selatan,Sulawesi
2020-09-07,0,0,2,-2,252,11,226,15,Sulawesi Tengah,Sulawesi
2020-09-07,0,0,51,-51,1705,37,1171,497,Sulawesi Tenggara,Sulawesi
2020-09-07,1,1,52,-52,4000,160,3012,828,Sulawesi Utara,Sulawesi
2020-09-07,44,1,57,-14,2795,61,1514,1220,Sumatera Barat,Sumatera
2020-09-07,70,3,30,37,4744,279,3411,1054,Sumatera Selatan,Sumatera
2020-09-07,92,4,93,-5,7718,339,4644,2735,Sumatera Utara,Sumatera
2020-09-08,12,2,58,-48,2054,80,493,1481,Aceh,Sumatera
2020-09-08,164,12,114,38,6540,126,5218,1196,Bali,Nusa Tenggara
2020-09-08,56,0,29,27,3261,116,2308,837,Banten,Jawa
2020-09-08,3,0,0,3,394,26,197,171,Bengkulu,Sumatera
2020-09-08,1014,21,931,62,47904,1308,36471,10125,DKI Jakarta,Jawa
2020-09-08,24,1,27,-4,1580,47,1216,317,Daerah Istimewa Yogyakarta,Jawa
2020-09-08,24,1,11,12,2225,60,1913,252,Gorontalo,Sulawesi
2020-09-08,0,0,0,0,303,5,181,117,Jambi,Sumatera
2020-09-08,333,2,76,255,12974,274,6637,6063,Jawa Barat,Jawa
2020-09-08,236,6,147,83,15848,1095,10365,4388,Jawa Tengah,Jawa
2020-09-08,401,32,339,30,36292,2606,28754,4932,Jawa Timur,Jawa
2020-09-08,7,0,5,2,708,4,618,86,Kalimantan Barat,Kalimantan
2020-09-08,66,1,38,27,8902,373,6888,1641,Kalimantan Selatan,Kalimantan
2020-09-08,0,0,0,0,2803,112,2158,533,Kalimantan Tengah,Kalimantan
2020-09-08,87,8,56,23,5273,224,3022,2027,Kalimantan Timur,Kalimantan
2020-09-08,7,0,7,0,455,2,367,86,Kalimantan Utara,Kalimantan
2020-09-08,7,0,4,3,250,2,234,14,Kepulauan Bangka Belitung,Sumatera
2020-09-08,24,1,6,17,1256,43,655,558,Kepulauan Riau,Sumatera
2020-09-08,11,0,6,5,465,21,344,100,Lampung,Sumatera
2020-09-08,42,0,47,-5,2206,36,1364,806,Maluku,Maluku
2020-09-08,4,1,0,3,1900,68,1581,251,Maluku Utara,Maluku
2020-09-08,20,2,19,-1,2873,171,2215,487,Nusa Tenggara Barat,Nusa Tenggara
2020-09-08,3,0,0,3,209,3,170,36,Nusa Tenggara Timur,Nusa Tenggara
2020-09-08,14,0,24,-10,4161,50,3317,794,Papua,Papua
2020-09-08,1,0,3,-2,941,16,633,292,Papua Barat,Papua
2020-09-08,113,3,42,68,2838,52,1349,1437,Riau,Sumatera
2020-09-08,16,0,4,12,435,7,306,122,Sulawesi Barat,Sulawesi
2020-09-08,50,1,105,-56,12622,372,9821,2429,Sulawesi Selatan,Sulawesi
2020-09-08,5,0,0,5,257,11,226,20,Sulawesi Tengah,Sulawesi
2020-09-08,11,1,23,-13,1716,38,1194,484,Sulawesi Tenggara,Sulawesi
2020-09-08,21,0,18,3,4021,160,3030,831,Sulawesi Utara,Sulawesi
2020-09-08,115,0,53,62,2910,61,1567,1282,Sumatera Barat,Sumatera
2020-09-08,41,2,32,7,4785,281,3443,1061,Sumatera Selatan,Sumatera
2020-09-08,107,3,86,18,7825,342,4730,2753,Sumatera Utara,Sumatera
2020-09-09,98,2,10,86,2152,82,503,1567,Aceh,Sumatera
2020-09-09,173,14,97,62,6713,140,5315,1258,Bali,Nusa Tenggara
2020-09-09,37,0,22,15,3298,116,2330,852,Banten,Jawa
2020-09-09,3,0,5,-2,397,26,202,169,Bengkulu,Sumatera
2020-09-09,1004,17,844,143,48908,1325,37315,10268,DKI Jakarta,Jawa
2020-09-09,50,1,52,-3,1630,48,1268,314,Daerah Istimewa Yogyakarta,Jawa
2020-09-09,16,0,7,9,2241,60,1920,261,Gorontalo,Sulawesi
2020-09-09,4,0,6,-2,307,5,187,115,Jambi,Sumatera
2020-09-09,284,4,47,233,13258,278,6684,6296,Jawa Barat,Jawa
2020-09-09,281,11,165,105,16129,1106,10530,4493,Jawa Tengah,Jawa
2020-09-09,371,35,349,-13,36663,2641,29103,4919,Jawa Timur,Jawa
2020-09-09,12,0,2,10,720,4,620,96,Kalimantan Barat,Kalimantan
2020-09-09,99,1,107,-9,9001,374,6995,1632,Kalimantan Selatan,Kalimantan
2020-09-09,44,1,15,28,2847,113,2173,561,Kalimantan Tengah,Kalimantan
2020-09-09,80,2,97,-19,5353,226,3119,2008,Kalimantan Timur,Kalimantan
2020-09-09,1,0,1,0,456,2,368,86,Kalimantan Utara,Kalimantan
2020-09-09,2,0,0,2,252,2,234,16,Kepulauan Bangka Belitung,Sumatera
2020-09-09,52,0,1,51,1308,43,656,609,Kepulauan Riau,Sumatera
2020-09-09,22,1,10,11,487,22,354,111,Lampung,Sumatera
2020-09-09,21,0,11,10,2227,36,1375,816,Maluku,Maluku
2020-09-09,10,2,0,8,1910,70,1581,259,Maluku Utara,Maluku
2020-09-09,15,0,25,-10,2888,171,2240,477,Nusa Tenggara Barat,Nusa Tenggara
2020-09-09,4,1,0,3,213,4,170,39,Nusa Tenggara Timur,Nusa Tenggara
2020-09-09,0,0,0,0,4161,50,3317,794,Papua,Papua
2020-09-09,18,0,12,6,959,16,645,298,Papua Barat,Papua
2020-09-09,141,3,82,56,2979,55,1431,1493,Riau,Sumatera
2020-09-09,15,0,12,3,450,7,318,125,Sulawesi Barat,Sulawesi
2020-09-09,146,1,40,105,12768,373,9861,2534,Sulawesi Selatan,Sulawesi
2020-09-09,4,0,2,2,261,11,228,22,Sulawesi Tengah,Sulawesi
2020-09-09,24,1,29,-6,1740,39,1223,478,Sulawesi Tenggara,Sulawesi
2020-09-09,22,0,24,-2,4043,160,3054,829,Sulawesi Utara,Sulawesi
2020-09-09,110,2,65,43,3020,63,1632,1325,Sumatera Barat,Sumatera
2020-09-09,38,5,27,6,4823,286,3470,1067,Sumatera Selatan,Sumatera
2020-09-09,132,1,91,40,7957,343,4821,2793,Sumatera Utara,Sumatera
2020-09-10,106,2,1,103,2258,84,504,1670,Aceh,Sumatera
2020-09-10,111,9,115,-13,6824,149,5430,1245,Bali,Nusa Tenggara
2020-09-10,42,0,32,10,3340,116,2362,862,Banten,Jawa
2020-09-10,3,1,8,-6,400,27,210,163,Bengkulu,Sumatera
2020-09-10,1274,17,1008,249,50182,1342,38323,10517,DKI Jakarta,Jawa
2020-09-10,50,1,30,19,1680,49,1298,333,Daerah Istimewa Yogyakarta,Jawa
2020-09-10,28,1,28,-1,2269,61,1948,260,Gorontalo,Sulawesi
2020-09-10,1,1,25,-25,308,6,212,90,Jambi,Sumatera
2020-09-10,333,0,111,222,13591,278,6795,6518,Jawa Barat,Jawa
2020-09-10,374,19,133,222,16503,1125,10663,4715,Jawa Tengah,Jawa
2020-09-10,381,41,207,133,37044,2682,29310,5052,Jawa Timur,Jawa
2020-09-10,5,0,0,5,725,4,620,101,Kalimantan Barat,Kalimantan
2020-09-10,77,6,138,-67,9078,380,7133,1565,Kalimantan Selatan,Kalimantan
2020-09-10,36,1,30,5,2883,114,2203,566,Kalimantan Tengah,Kalimantan
2020-09-10,90,3,132,-45,5443,229,3251,1963,Kalimantan Timur,Kalimantan
2020-09-10,2,0,6,-4,458,2,374,82,Kalimantan Utara,Kalimantan
2020-09-10,11,1,2,8,263,3,236,24,Kepulauan Bangka Belitung,Sumatera
2020-09-10,28,1,1,26,1336,44,657,635,Kepulauan Riau,Sumatera
2020-09-10,21,0,2,19,508,22,356,130,Lampung,Sumatera
2020-09-10,21,0,0,21,2248,36,1375,837,Maluku,Maluku
2020-09-10,1,1,0,0,1911,71,1581,259,Maluku Utara,Maluku
2020-09-10,11,0,31,-20,2899,171,2271,457,Nusa Tenggara Barat,Nusa Tenggara
2020-09-10,0,0,0,0,213,4,170,39,Nusa Tenggara Timur,Nusa Tenggara
2020-09-10,113,2,21,90,4274,52,3338,884,Papua,Papua
2020-09-10,11,0,4,7,970,16,649,305,Papua Barat,Papua
2020-09-10,198,3,61,134,3177,58,1492,1627,Riau,Sumatera
2020-09-10,6,0,8,-2,456,7,326,123,Sulawesi Barat,Sulawesi
2020-09-10,133,0,1,132,12901,373,9862,2666,Sulawesi Selatan,Sulawesi
2020-09-10,0,0,1,-1,261,11,229,21,Sulawesi Tengah,Sulawesi
2020-09-10,26,2,11,13,1766,41,1234,491,Sulawesi Tenggara,Sulawesi
2020-09-10,18,0,36,-18,4061,160,3090,811,Sulawesi Utara,Sulawesi
2020-09-10,104,0,61,43,3124,63,1693,1368,Sumatera Barat,Sumatera
2020-09-10,66,5,19,42,4889,291,3489,1109,Sumatera Selatan,Sumatera
2020-09-10,146,3,61,82,8103,346,4882,2875,Sumatera Utara,Sumatera
2020-09-11,145,2,2,141,2403,86,506,1811,Aceh,Sumatera
2020-09-11,143,10,92,41,6967,159,5522,1286,Bali,Nusa Tenggara
2020-09-11,47,0,37,10,3387,116,2399,872,Banten,Jawa
2020-09-11,30,1,0,29,430,28,210,192,Bengkulu,Sumatera
2020-09-11,964,17,904,43,51146,1359,39227,10560,DKI Jakarta,Jawa
2020-09-11,49,1,15,33,1729,50,1313,366,Daerah Istimewa Yogyakarta,Jawa
2020-09-11,2,1,8,-7,2271,62,1956,253,Gorontalo,Sulawesi
2020-09-11,5,1,10,-6,313,7,222,84,Jambi,Sumatera
2020-09-11,271,7,285,-21,13862,285,7080,6497,Jawa Barat,Jawa
2020-09-11,566,5,193,368,17069,1130,10856,5083,Jawa Tengah,Jawa
2020-09-11,362,29,284,49,37406,2711,29594,5101,Jawa Timur,Jawa
2020-09-11,8,0,23,-15,733,4,643,86,Kalimantan Barat,Kalimantan
2020-09-11,73,1,101,-29,9151,381,7234,1536,Kalimantan Selatan,Kalimantan
2020-09-11,33,0,10,23,2916,114,2213,589,Kalimantan Tengah,Kalimantan
2020-09-11,153,3,101,49,5596,232,3352,2012,Kalimantan Timur,Kalimantan
2020-09-11,2,0,4,-2,460,2,378,80,Kalimantan Utara,Kalimantan
2020-09-11,7,0,0,7,270,3,236,31,Kepulauan Bangka Belitung,Sumatera
2020-09-11,17,0,70,-53,1353,44,727,582,Kepulauan Riau,Sumatera
2020-09-11,2,0,3,-1,510,22,359,129,Lampung,Sumatera
2020-09-11,117,0,38,79,2365,36,1413,916,Maluku,Maluku
2020-09-11,7,0,5,2,1918,71,1586,261,Maluku Utara,Maluku
2020-09-11,9,1,19,-11,2908,172,2290,446,Nusa Tenggara Barat,Nusa Tenggara
2020-09-11,0,0,0,0,213,4,170,39,Nusa Tenggara Timur,Nusa Tenggara
2020-09-11,54,2,26,26,4328,54,3364,910,Papua,Papua
2020-09-11,49,2,17,30,1019,18,666,335,Papua Barat,Papua
2020-09-11,183,0,70,113,3360,58,1562,1740,Riau,Sumatera
2020-09-11,3,0,5,-2,459,7,331,121,Sulawesi Barat,Sulawesi
2020-09-11,162,1,139,22,13063,374,10001,2688,Sulawesi Selatan,Sulawesi
2020-09-11,7,0,0,7,268,11,229,28,Sulawesi Tengah,Sulawesi
2020-09-11,33,0,33,0,1799,41,1267,491,Sulawesi Tenggara,Sulawesi
2020-09-11,21,0,26,-5,4082,160,3116,806,Sulawesi Utara,Sulawesi
2020-09-11,37,0,50,-13,3161,63,1743,1355,Sumatera Barat,Sumatera
2020-09-11,55,1,67,-13,4944,292,3556,1096,Sumatera Selatan,Sumatera
2020-09-11,131,3,75,53,8234,349,4957,2928,Sumatera Utara,Sumatera
2020-09-12,124,0,1,123,2527,86,507,1934,Aceh,Sumatera
2020-09-12,135,7,64,64,7102,166,5586,1350,Bali,Nusa Tenggara
2020-09-12,22,0,41,-19,3409,116,2440,853,Banten,Jawa
2020-09-12,28,2,0,26,458,30,210,218,Bengkulu,Sumatera
2020-09-12,1205,18,665,522,52351,1377,39892,11082,DKI Jakarta,Jawa
2020-09-12,43,0,12,31,1772,50,1325,397,Daerah Istimewa Yogyakarta,Jawa
2020-09-12,11,0,8,3,2282,62,1964,256,Gorontalo,Sulawesi
2020-09-12,5,0,7,-2,318,7,229,82,Jambi,Sumatera
2020-09-12,288,1,329,-42,14150,286,7409,6455,Jawa Barat,Jawa
2020-09-12,385,10,153,222,17454,1140,11009,5305,Jawa Tengah,Jawa
2020-09-12,385,29,359,-3,37791,2740,29953,5098,Jawa Timur,Jawa
2020-09-12,11,0,3,8,744,4,646,94,Kalimantan Barat,Kalimantan
2020-09-12,96,5,84,7,9247,386,7318,1543,Kalimantan Selatan,Kalimantan
2020-09-12,46,1,15,30,2962,115,2228,619,Kalimantan Tengah,Kalimantan
2020-09-12,153,5,100,48,5749,237,3452,2060,Kalimantan Timur,Kalimantan
2020-09-12,5,1,1,3,465,3,379,83,Kalimantan Utara,Kalimantan
2020-09-12,5,0,0,5,275,3,236,36,Kepulauan Bangka Belitung,Sumatera
2020-09-12,21,4,37,-20,1374,48,764,562,Kepulauan Riau,Sumatera
2020-09-12,44,0,0,44,554,22,359,173,Lampung,Sumatera
2020-09-12,12,2,7,3,2377,38,1420,919,Maluku,Maluku
2020-09-12,3,0,0,3,1921,71,1586,264,Maluku Utara,Maluku
2020-09-12,13,0,26,-13,2921,172,2316,433,Nusa Tenggara Barat,Nusa Tenggara
2020-09-12,4,1,0,3,217,5,170,42,Nusa Tenggara Timur,Nusa Tenggara
2020-09-12,62,0,27,35,4390,54,3391,945,Papua,Papua
2020-09-12,67,1,5,61,1086,19,671,396,Papua Barat,Papua
2020-09-12,232,5,32,195,3592,63,1594,1935,Riau,Sumatera
2020-09-12,3,0,7,-4,462,7,338,117,Sulawesi Barat,Sulawesi
2020-09-12,52,1,77,-26,13115,375,10078,2662,Sulawesi Selatan,Sulawesi
2020-09-12,1,0,0,1,269,11,229,29,Sulawesi Tengah,Sulawesi
2020-09-12,33,1,10,22,1832,42,1277,513,Sulawesi Tenggara,Sulawesi
2020-09-12,21,0,40,-19,4103,160,3156,787,Sulawesi Utara,Sulawesi
2020-09-12,103,4,5,94,3264,67,1748,1449,Sumatera Barat,Sumatera
2020-09-12,73,3,48,22,5017,295,3604,1118,Sumatera Selatan,Sumatera
2020-09-12,121,6,83,32,8355,355,5040,2960,Sumatera Utara,Sumatera
2020-09-13,212,5,0,207,2739,91,507,2141,Aceh,Sumatera
2020-09-13,113,6,98,9,7215,172,5684,1359,Bali,Nusa Tenggara
2020-09-13,50,0,34,16,3459,116,2474,869,Banten,Jawa
2020-09-13,8,0,0,8,466,30,210,226,Bengkulu,Sumatera
2020-09-13,1380,5,957,418,53731,1382,40849,11500,DKI Jakarta,Jawa
2020-09-13,49,2,7,40,1821,52,1332,437,Daerah Istimewa Yogyakarta,Jawa
2020-09-13,32,2,4,26,2314,64,1968,282,Gorontalo,Sulawesi
2020-09-13,2,0,4,-2,320,7,233,80,Jambi,Sumatera
2020-09-13,161,5,192,-36,14311,291,7601,6419,Jawa Barat,Jawa
2020-09-13,281,6,108,167,17735,1146,11117,5472,Jawa Tengah,Jawa
2020-09-13,249,17,608,-376,38040,2757,30561,4722,Jawa Timur,Jawa
2020-09-13,7,0,2,5,751,4,648,99,Kalimantan Barat,Kalimantan
2020-09-13,33,0,78,-45,9280,386,7396,1498,Kalimantan Selatan,Kalimantan
2020-09-13,36,1,6,29,2998,116,2234,648,Kalimantan Tengah,Kalimantan
